# pipeline=simple
# m_sigma_mev=600.000000
# B0_applied=true
# B0_mev4=5.806289137042e+08
# B_used_mev4=0.000000000000e+00
# units=mu/sigma/mass in MeV; densities in MeV^3 and fm^-3; pressure/energy in MeV^4 and GeV fm^-3
# columns=mu_q_mev sigma_mev constituent_mass_mev n_q_mev3 n_q_fm-3 pressure_mev4 pressure_gev_fm-3 energy_density_mev4 energy_density_gev_fm-3
2.669e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 5.960e-07 7.757e-17 -5.960e-07 -7.757e-17
2.682e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 3.576e-07 4.654e-17 -3.576e-07 -4.654e-17
2.694e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 7.153e-07 9.309e-17 -7.153e-07 -9.309e-17
2.707e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 4.768e-07 6.206e-17 -4.768e-07 -6.206e-17
2.719e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 5.960e-07 7.757e-17 -5.960e-07 -7.757e-17
2.732e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 7.153e-07 9.309e-17 -7.153e-07 -9.309e-17
2.744e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 8.345e-07 1.086e-16 -8.345e-07 -1.086e-16
2.757e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 5.960e-07 7.757e-17 -5.960e-07 -7.757e-17
2.769e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 5.960e-07 7.757e-17 -5.960e-07 -7.757e-17
2.782e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 8.345e-07 1.086e-16 -8.345e-07 -1.086e-16
2.794e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 3.576e-07 4.654e-17 -3.576e-07 -4.654e-17
2.807e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.820e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-07 -7.757e-17 5.960e-07 7.757e-17
2.832e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
2.845e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 2.384e-07 3.103e-17 -2.384e-07 -3.103e-17
2.857e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 4.768e-07 6.206e-17 -4.768e-07 -6.206e-17
2.870e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 5.960e-07 7.757e-17 -5.960e-07 -7.757e-17
2.882e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 4.768e-07 6.206e-17 -4.768e-07 -6.206e-17
2.895e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 4.768e-07 6.206e-17 -4.768e-07 -6.206e-17
2.907e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 7.153e-07 9.309e-17 -7.153e-07 -9.309e-17
2.920e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 8.345e-07 1.086e-16 -8.345e-07 -1.086e-16
2.932e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 3.576e-07 4.654e-17 -3.576e-07 -4.654e-17
2.945e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 4.768e-07 6.206e-17 -4.768e-07 -6.206e-17
2.957e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 9.537e-07 1.241e-16 -9.537e-07 -1.241e-16
2.970e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 4.768e-07 6.206e-17 -4.768e-07 -6.206e-17
2.982e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 4.768e-07 6.206e-17 -4.768e-07 -6.206e-17
2.995e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 3.576e-07 4.654e-17 -3.576e-07 -4.654e-17
3.008e+02 9.298e+01 2.999e+02 2.214e+03 2.881e-04 6.505e+02 8.467e-08 6.652e+05 8.658e-05
3.020e+02 9.290e+01 2.997e+02 1.064e+04 1.384e-03 8.176e+03 1.064e-06 3.204e+06 4.170e-04
3.033e+02 9.277e+01 2.993e+02 2.384e+04 3.102e-03 2.929e+04 3.812e-06 7.200e+06 9.370e-04
3.045e+02 9.261e+01 2.987e+02 4.171e+04 5.429e-03 6.987e+04 9.093e-06 1.263e+07 1.644e-03
3.058e+02 9.239e+01 2.980e+02 6.449e+04 8.393e-03 1.359e+05 1.768e-05 1.958e+07 2.549e-03
3.070e+02 9.213e+01 2.972e+02 9.258e+04 1.205e-02 2.337e+05 3.042e-05 2.819e+07 3.669e-03
3.083e+02 9.182e+01 2.962e+02 1.266e+05 1.647e-02 3.704e+05 4.820e-05 3.865e+07 5.030e-03
3.095e+02 9.144e+01 2.950e+02 1.673e+05 2.177e-02 5.537e+05 7.207e-05 5.122e+07 6.666e-03
3.108e+02 9.099e+01 2.935e+02 2.156e+05 2.807e-02 7.928e+05 1.032e-04 6.622e+07 8.619e-03
3.120e+02 9.047e+01 2.918e+02 2.731e+05 3.554e-02 1.098e+06 1.429e-04 8.411e+07 1.095e-02
3.133e+02 8.984e+01 2.898e+02 3.414e+05 4.443e-02 1.482e+06 1.928e-04 1.055e+08 1.373e-02
3.145e+02 8.910e+01 2.874e+02 4.230e+05 5.505e-02 1.959e+06 2.550e-04 1.311e+08 1.706e-02
3.158e+02 8.820e+01 2.845e+02 5.214e+05 6.785e-02 2.549e+06 3.317e-04 1.621e+08 2.110e-02
3.170e+02 8.710e+01 2.810e+02 6.418e+05 8.353e-02 3.275e+06 4.262e-04 2.002e+08 2.605e-02
3.183e+02 8.574e+01 2.766e+02 7.925e+05 1.031e-01 4.170e+06 5.427e-04 2.481e+08 3.229e-02
3.195e+02 8.396e+01 2.708e+02 9.881e+05 1.286e-01 5.280e+06 6.871e-04 3.105e+08 4.041e-02
3.208e+02 8.151e+01 2.629e+02 1.258e+06 1.638e-01 6.677e+06 8.690e-04 3.970e+08 5.167e-02
3.221e+02 7.763e+01 2.504e+02 1.683e+06 2.190e-01 8.495e+06 1.106e-03 5.334e+08 6.942e-02
3.233e+02 6.804e+01 2.195e+02 2.711e+06 3.528e-01 1.111e+07 1.446e-03 8.653e+08 1.126e-01
3.246e+02 4.942e+01 1.594e+02 4.579e+06 5.959e-01 1.591e+07 2.071e-03 1.470e+09 1.913e-01
3.258e+02 4.284e+01 1.382e+02 5.206e+06 6.775e-01 2.208e+07 2.874e-03 1.674e+09 2.179e-01
3.271e+02 3.874e+01 1.250e+02 5.596e+06 7.283e-01 2.887e+07 3.757e-03 1.801e+09 2.344e-01
3.283e+02 3.570e+01 1.152e+02 5.890e+06 7.665e-01 3.607e+07 4.694e-03 1.898e+09 2.470e-01
3.296e+02 3.328e+01 1.073e+02 6.131e+06 7.979e-01 4.361e+07 5.675e-03 1.977e+09 2.573e-01
3.308e+02 3.126e+01 1.008e+02 6.339e+06 8.250e-01 5.142e+07 6.692e-03 2.046e+09 2.663e-01
3.321e+02 2.952e+01 9.524e+01 6.524e+06 8.492e-01 5.948e+07 7.742e-03 2.107e+09 2.742e-01
3.333e+02 2.801e+01 9.036e+01 6.693e+06 8.711e-01 6.777e+07 8.820e-03 2.163e+09 2.816e-01
3.346e+02 2.667e+01 8.604e+01 6.850e+06 8.915e-01 7.625e+07 9.924e-03 2.216e+09 2.884e-01
3.358e+02 2.547e+01 8.218e+01 6.997e+06 9.106e-01 8.493e+07 1.105e-02 2.265e+09 2.948e-01
3.371e+02 2.439e+01 7.868e+01 7.137e+06 9.288e-01 9.379e+07 1.221e-02 2.312e+09 3.009e-01
3.383e+02 2.340e+01 7.550e+01 7.270e+06 9.462e-01 1.028e+08 1.338e-02 2.357e+09 3.068e-01
3.396e+02 2.250e+01 7.258e+01 7.399e+06 9.630e-01 1.120e+08 1.458e-02 2.401e+09 3.124e-01
3.409e+02 2.167e+01 6.990e+01 7.524e+06 9.792e-01 1.214e+08 1.579e-02 2.443e+09 3.180e-01
3.421e+02 2.090e+01 6.742e+01 7.645e+06 9.950e-01 1.309e+08 1.703e-02 2.485e+09 3.234e-01
3.434e+02 2.019e+01 6.512e+01 7.764e+06 1.011e+00 1.405e+08 1.829e-02 2.525e+09 3.287e-01
3.446e+02 1.952e+01 6.297e+01 7.881e+06 1.026e+00 1.503e+08 1.956e-02 2.566e+09 3.339e-01
3.459e+02 1.890e+01 6.096e+01 7.996e+06 1.041e+00 1.603e+08 2.086e-02 2.605e+09 3.391e-01
3.471e+02 1.832e+01 5.908e+01 8.110e+06 1.055e+00 1.704e+08 2.217e-02 2.645e+09 3.442e-01
3.484e+02 1.777e+01 5.732e+01 8.222e+06 1.070e+00 1.806e+08 2.350e-02 2.684e+09 3.493e-01
3.496e+02 1.725e+01 5.565e+01 8.333e+06 1.085e+00 1.910e+08 2.485e-02 2.723e+09 3.543e-01
3.509e+02 1.677e+01 5.408e+01 8.444e+06 1.099e+00 2.015e+08 2.622e-02 2.761e+09 3.594e-01
3.521e+02 1.631e+01 5.260e+01 8.553e+06 1.113e+00 2.121e+08 2.761e-02 2.800e+09 3.644e-01
3.534e+02 1.587e+01 5.119e+01 8.663e+06 1.127e+00 2.229e+08 2.901e-02 2.838e+09 3.694e-01
3.546e+02 1.546e+01 4.986e+01 8.772e+06 1.142e+00 2.338e+08 3.043e-02 2.877e+09 3.744e-01
3.559e+02 1.506e+01 4.859e+01 8.880e+06 1.156e+00 2.449e+08 3.187e-02 2.915e+09 3.794e-01
3.571e+02 1.469e+01 4.738e+01 8.989e+06 1.170e+00 2.561e+08 3.333e-02 2.954e+09 3.845e-01
3.584e+02 1.433e+01 4.623e+01 9.097e+06 1.184e+00 2.674e+08 3.481e-02 2.993e+09 3.895e-01
3.596e+02 1.399e+01 4.513e+01 9.205e+06 1.198e+00 2.789e+08 3.630e-02 3.032e+09 3.946e-01
3.609e+02 1.367e+01 4.408e+01 9.313e+06 1.212e+00 2.905e+08 3.781e-02 3.071e+09 3.997e-01
3.622e+02 1.335e+01 4.308e+01 9.422e+06 1.226e+00 3.022e+08 3.934e-02 3.110e+09 4.048e-01
3.634e+02 1.306e+01 4.212e+01 9.530e+06 1.240e+00 3.141e+08 4.088e-02 3.149e+09 4.099e-01
3.647e+02 1.277e+01 4.120e+01 9.639e+06 1.255e+00 3.261e+08 4.244e-02 3.189e+09 4.150e-01
3.659e+02 1.250e+01 4.031e+01 9.748e+06 1.269e+00 3.383e+08 4.403e-02 3.229e+09 4.202e-01
3.672e+02 1.223e+01 3.946e+01 9.857e+06 1.283e+00 3.506e+08 4.562e-02 3.269e+09 4.254e-01
3.684e+02 1.198e+01 3.865e+01 9.967e+06 1.297e+00 3.630e+08 4.724e-02 3.309e+09 4.307e-01
3.697e+02 1.174e+01 3.786e+01 1.008e+07 1.311e+00 3.755e+08 4.887e-02 3.350e+09 4.359e-01
3.709e+02 1.150e+01 3.711e+01 1.019e+07 1.326e+00 3.882e+08 5.053e-02 3.390e+09 4.413e-01
3.722e+02 1.128e+01 3.638e+01 1.030e+07 1.340e+00 4.011e+08 5.220e-02 3.432e+09 4.466e-01
3.734e+02 1.106e+01 3.568e+01 1.041e+07 1.355e+00 4.140e+08 5.389e-02 3.473e+09 4.520e-01
3.747e+02 1.085e+01 3.500e+01 1.052e+07 1.369e+00 4.271e+08 5.559e-02 3.515e+09 4.574e-01
3.759e+02 1.065e+01 3.435e+01 1.063e+07 1.384e+00 4.404e+08 5.732e-02 3.557e+09 4.629e-01
3.772e+02 1.045e+01 3.372e+01 1.074e+07 1.398e+00 4.538e+08 5.906e-02 3.599e+09 4.684e-01
3.784e+02 1.026e+01 3.311e+01 1.086e+07 1.413e+00 4.673e+08 6.082e-02 3.642e+09 4.740e-01
3.797e+02 1.008e+01 3.252e+01 1.097e+07 1.428e+00 4.810e+08 6.260e-02 3.685e+09 4.796e-01
3.810e+02 9.904e+00 3.195e+01 1.109e+07 1.443e+00 4.948e+08 6.440e-02 3.728e+09 4.852e-01
3.822e+02 9.733e+00 3.140e+01 1.120e+07 1.458e+00 5.088e+08 6.622e-02 3.772e+09 4.909e-01
3.835e+02 9.567e+00 3.086e+01 1.131e+07 1.473e+00 5.229e+08 6.805e-02 3.816e+09 4.966e-01
3.847e+02 9.406e+00 3.034e+01 1.143e+07 1.488e+00 5.372e+08 6.991e-02 3.860e+09 5.024e-01
3.860e+02 9.250e+00 2.984e+01 1.155e+07 1.503e+00 5.515e+08 7.178e-02 3.905e+09 5.083e-01
3.872e+02 9.099e+00 2.935e+01 1.166e+07 1.518e+00 5.661e+08 7.368e-02 3.950e+09 5.141e-01
3.885e+02 8.952e+00 2.888e+01 1.178e+07 1.533e+00 5.808e+08 7.559e-02 3.996e+09 5.201e-01
3.897e+02 8.810e+00 2.842e+01 1.190e+07 1.549e+00 5.956e+08 7.752e-02 4.042e+09 5.261e-01
3.910e+02 8.671e+00 2.797e+01 1.202e+07 1.564e+00 6.106e+08 7.947e-02 4.088e+09 5.321e-01
3.922e+02 8.537e+00 2.754e+01 1.214e+07 1.580e+00 6.257e+08 8.144e-02 4.135e+09 5.382e-01
3.935e+02 8.406e+00 2.712e+01 1.226e+07 1.595e+00 6.410e+08 8.343e-02 4.182e+09 5.443e-01
3.947e+02 8.278e+00 2.670e+01 1.238e+07 1.611e+00 6.565e+08 8.544e-02 4.230e+09 5.505e-01
3.960e+02 8.155e+00 2.631e+01 1.250e+07 1.627e+00 6.720e+08 8.747e-02 4.278e+09 5.567e-01
3.972e+02 8.034e+00 2.592e+01 1.262e+07 1.643e+00 6.878e+08 8.952e-02 4.326e+09 5.630e-01
3.985e+02 7.917e+00 2.554e+01 1.274e+07 1.659e+00 7.037e+08 9.158e-02 4.375e+09 5.694e-01
3.997e+02 7.802e+00 2.517e+01 1.287e+07 1.675e+00 7.197e+08 9.367e-02 4.424e+09 5.758e-01
4.010e+02 7.691e+00 2.481e+01 1.299e+07 1.691e+00 7.359e+08 9.578e-02 4.474e+09 5.823e-01
4.023e+02 7.583e+00 2.446e+01 1.312e+07 1.707e+00 7.523e+08 9.791e-02 4.524e+09 5.888e-01
4.035e+02 7.477e+00 2.412e+01 1.324e+07 1.723e+00 7.688e+08 1.001e-01 4.575e+09 5.954e-01
4.048e+02 7.373e+00 2.379e+01 1.337e+07 1.740e+00 7.855e+08 1.022e-01 4.625e+09 6.020e-01
4.060e+02 7.273e+00 2.346e+01 1.350e+07 1.756e+00 8.023e+08 1.044e-01 4.677e+09 6.087e-01
4.073e+02 7.174e+00 2.314e+01 1.362e+07 1.773e+00 8.193e+08 1.066e-01 4.729e+09 6.154e-01
4.085e+02 7.079e+00 2.283e+01 1.375e+07 1.790e+00 8.365e+08 1.089e-01 4.781e+09 6.223e-01
4.098e+02 6.985e+00 2.253e+01 1.388e+07 1.806e+00 8.538e+08 1.111e-01 4.834e+09 6.291e-01
4.110e+02 6.893e+00 2.224e+01 1.401e+07 1.823e+00 8.712e+08 1.134e-01 4.887e+09 6.361e-01
4.123e+02 6.804e+00 2.195e+01 1.414e+07 1.840e+00 8.889e+08 1.157e-01 4.941e+09 6.431e-01
4.135e+02 6.717e+00 2.167e+01 1.427e+07 1.857e+00 9.067e+08 1.180e-01 4.995e+09 6.501e-01
4.148e+02 6.631e+00 2.139e+01 1.440e+07 1.875e+00 9.246e+08 1.203e-01 5.050e+09 6.572e-01
4.160e+02 6.548e+00 2.112e+01 1.454e+07 1.892e+00 9.428e+08 1.227e-01 5.105e+09 6.644e-01
4.173e+02 6.466e+00 2.086e+01 1.467e+07 1.909e+00 9.611e+08 1.251e-01 5.161e+09 6.716e-01
4.185e+02 6.386e+00 2.060e+01 1.480e+07 1.927e+00 9.795e+08 1.275e-01 5.217e+09 6.789e-01
4.198e+02 6.308e+00 2.035e+01 1.494e+07 1.944e+00 9.982e+08 1.299e-01 5.273e+09 6.863e-01
4.211e+02 6.232e+00 2.010e+01 1.507e+07 1.962e+00 1.017e+09 1.324e-01 5.330e+09 6.937e-01
4.223e+02 6.157e+00 1.986e+01 1.521e+07 1.980e+00 1.036e+09 1.348e-01 5.388e+09 7.012e-01
4.236e+02 6.084e+00 1.962e+01 1.535e+07 1.998e+00 1.055e+09 1.373e-01 5.446e+09 7.088e-01
4.248e+02 6.012e+00 1.939e+01 1.549e+07 2.016e+00 1.074e+09 1.398e-01 5.505e+09 7.164e-01
4.261e+02 5.942e+00 1.917e+01 1.563e+07 2.034e+00 1.094e+09 1.424e-01 5.564e+09 7.241e-01
4.273e+02 5.873e+00 1.894e+01 1.577e+07 2.052e+00 1.114e+09 1.449e-01 5.623e+09 7.319e-01
4.286e+02 5.805e+00 1.873e+01 1.591e+07 2.070e+00 1.133e+09 1.475e-01 5.683e+09 7.397e-01
4.298e+02 5.739e+00 1.851e+01 1.605e+07 2.089e+00 1.153e+09 1.501e-01 5.744e+09 7.476e-01
4.311e+02 5.675e+00 1.830e+01 1.619e+07 2.107e+00 1.174e+09 1.528e-01 5.805e+09 7.555e-01
4.323e+02 5.611e+00 1.810e+01 1.633e+07 2.126e+00 1.194e+09 1.554e-01 5.867e+09 7.635e-01
4.336e+02 5.549e+00 1.790e+01 1.648e+07 2.144e+00 1.215e+09 1.581e-01 5.929e+09 7.716e-01
4.348e+02 5.488e+00 1.770e+01 1.662e+07 2.163e+00 1.235e+09 1.608e-01 5.992e+09 7.798e-01
4.361e+02 5.428e+00 1.751e+01 1.677e+07 2.182e+00 1.256e+09 1.635e-01 6.055e+09 7.880e-01
4.373e+02 5.369e+00 1.732e+01 1.691e+07 2.201e+00 1.277e+09 1.662e-01 6.119e+09 7.963e-01
4.386e+02 5.311e+00 1.713e+01 1.706e+07 2.220e+00 1.299e+09 1.690e-01 6.183e+09 8.047e-01
4.398e+02 5.255e+00 1.695e+01 1.721e+07 2.239e+00 1.320e+09 1.718e-01 6.248e+09 8.132e-01
4.411e+02 5.199e+00 1.677e+01 1.735e+07 2.259e+00 1.342e+09 1.746e-01 6.313e+09 8.217e-01
4.424e+02 5.144e+00 1.659e+01 1.750e+07 2.278e+00 1.364e+09 1.775e-01 6.379e+09 8.303e-01
4.436e+02 5.091e+00 1.642e+01 1.765e+07 2.298e+00 1.386e+09 1.803e-01 6.446e+09 8.389e-01
4.449e+02 5.038e+00 1.625e+01 1.780e+07 2.317e+00 1.408e+09 1.832e-01 6.513e+09 8.476e-01
4.461e+02 4.986e+00 1.609e+01 1.796e+07 2.337e+00 1.430e+09 1.861e-01 6.580e+09 8.564e-01
4.474e+02 4.936e+00 1.592e+01 1.811e+07 2.357e+00 1.453e+09 1.891e-01 6.649e+09 8.653e-01
4.486e+02 4.886e+00 1.576e+01 1.826e+07 2.377e+00 1.476e+09 1.921e-01 6.717e+09 8.743e-01
4.499e+02 4.837e+00 1.560e+01 1.842e+07 2.397e+00 1.499e+09 1.950e-01 6.787e+09 8.833e-01
4.511e+02 4.789e+00 1.545e+01 1.857e+07 2.417e+00 1.522e+09 1.981e-01 6.857e+09 8.924e-01
4.524e+02 4.741e+00 1.529e+01 1.873e+07 2.437e+00 1.545e+09 2.011e-01 6.927e+09 9.016e-01
4.536e+02 4.695e+00 1.514e+01 1.889e+07 2.458e+00 1.569e+09 2.042e-01 6.998e+09 9.108e-01
4.549e+02 4.649e+00 1.500e+01 1.904e+07 2.478e+00 1.592e+09 2.073e-01 7.070e+09 9.201e-01
4.561e+02 4.604e+00 1.485e+01 1.920e+07 2.499e+00 1.616e+09 2.104e-01 7.142e+09 9.295e-01
4.574e+02 4.560e+00 1.471e+01 1.936e+07 2.520e+00 1.641e+09 2.135e-01 7.215e+09 9.390e-01
4.586e+02 4.516e+00 1.457e+01 1.952e+07 2.541e+00 1.665e+09 2.167e-01 7.288e+09 9.486e-01
4.599e+02 4.473e+00 1.443e+01 1.968e+07 2.562e+00 1.690e+09 2.199e-01 7.362e+09 9.582e-01
4.612e+02 4.431e+00 1.429e+01 1.984e+07 2.583e+00 1.714e+09 2.231e-01 7.437e+09 9.679e-01
4.624e+02 4.390e+00 1.416e+01 2.001e+07 2.604e+00 1.739e+09 2.264e-01 7.512e+09 9.777e-01
4.637e+02 4.349e+00 1.403e+01 2.017e+07 2.625e+00 1.764e+09 2.296e-01 7.588e+09 9.876e-01
4.649e+02 4.309e+00 1.390e+01 2.034e+07 2.647e+00 1.790e+09 2.329e-01 7.665e+09 9.975e-01
4.662e+02 4.269e+00 1.377e+01 2.050e+07 2.668e+00 1.815e+09 2.363e-01 7.742e+09 1.008e+00
4.674e+02 4.230e+00 1.365e+01 2.067e+07 2.690e+00 1.841e+09 2.396e-01 7.819e+09 1.018e+00
4.687e+02 4.192e+00 1.352e+01 2.084e+07 2.712e+00 1.867e+09 2.430e-01 7.898e+09 1.028e+00
4.699e+02 4.154e+00 1.340e+01 2.100e+07 2.734e+00 1.893e+09 2.464e-01 7.976e+09 1.038e+00
4.712e+02 4.117e+00 1.328e+01 2.117e+07 2.756e+00 1.920e+09 2.499e-01 8.056e+09 1.048e+00
4.724e+02 4.080e+00 1.316e+01 2.134e+07 2.778e+00 1.946e+09 2.533e-01 8.136e+09 1.059e+00
4.737e+02 4.044e+00 1.305e+01 2.151e+07 2.800e+00 1.973e+09 2.568e-01 8.217e+09 1.069e+00
4.749e+02 4.009e+00 1.293e+01 2.168e+07 2.822e+00 2.000e+09 2.604e-01 8.299e+09 1.080e+00
4.762e+02 3.974e+00 1.282e+01 2.186e+07 2.845e+00 2.028e+09 2.639e-01 8.381e+09 1.091e+00
4.774e+02 3.940e+00 1.271e+01 2.203e+07 2.867e+00 2.055e+09 2.675e-01 8.463e+09 1.101e+00
4.787e+02 3.906e+00 1.260e+01 2.221e+07 2.890e+00 2.083e+09 2.711e-01 8.547e+09 1.112e+00
4.799e+02 3.872e+00 1.249e+01 2.238e+07 2.913e+00 2.111e+09 2.747e-01 8.631e+09 1.123e+00
4.812e+02 3.839e+00 1.238e+01 2.256e+07 2.936e+00 2.139e+09 2.784e-01 8.716e+09 1.134e+00
4.825e+02 3.807e+00 1.228e+01 2.273e+07 2.959e+00 2.167e+09 2.821e-01 8.801e+09 1.145e+00
4.837e+02 3.775e+00 1.218e+01 2.291e+07 2.982e+00 2.196e+09 2.858e-01 8.887e+09 1.157e+00
4.850e+02 3.743e+00 1.207e+01 2.309e+07 3.005e+00 2.225e+09 2.896e-01 8.974e+09 1.168e+00
4.862e+02 3.712e+00 1.197e+01 2.327e+07 3.029e+00 2.254e+09 2.933e-01 9.061e+09 1.179e+00
4.875e+02 3.681e+00 1.187e+01 2.345e+07 3.052e+00 2.283e+09 2.971e-01 9.149e+09 1.191e+00
4.887e+02 3.651e+00 1.178e+01 2.363e+07 3.076e+00 2.313e+09 3.010e-01 9.238e+09 1.202e+00
4.900e+02 3.621e+00 1.168e+01 2.382e+07 3.100e+00 2.342e+09 3.049e-01 9.327e+09 1.214e+00
4.912e+02 3.592e+00 1.159e+01 2.400e+07 3.124e+00 2.372e+09 3.088e-01 9.417e+09 1.226e+00
4.925e+02 3.563e+00 1.149e+01 2.418e+07 3.148e+00 2.403e+09 3.127e-01 9.508e+09 1.237e+00
4.937e+02 3.534e+00 1.140e+01 2.437e+07 3.172e+00 2.433e+09 3.166e-01 9.600e+09 1.249e+00
4.950e+02 3.506e+00 1.131e+01 2.456e+07 3.196e+00 2.464e+09 3.206e-01 9.692e+09 1.261e+00
4.962e+02 3.478e+00 1.122e+01 2.474e+07 3.220e+00 2.494e+09 3.247e-01 9.785e+09 1.273e+00
4.975e+02 3.450e+00 1.113e+01 2.493e+07 3.245e+00 2.526e+09 3.287e-01 9.878e+09 1.286e+00
4.987e+02 3.423e+00 1.104e+01 2.512e+07 3.270e+00 2.557e+09 3.328e-01 9.972e+09 1.298e+00
5.000e+02 3.396e+00 1.096e+01 2.531e+07 3.294e+00 2.589e+09 3.369e-01 1.007e+10 1.310e+00
